,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
16221,user_1347,There is an attachment underneath the barrel,3WSELTNVR5V76LL3VQWVZG2PUEYTAX,70.0,d965eb9091d180245f91354f947d2313,pistol,ShapeNet,4a5ed50fe28a7380fef144202cb2b935,pistol,ShapeNet,False,pistol/ShapeNet/4a5ed50fe28a7380fef144202cb2b935,pistol/ShapeNet/d965eb9091d180245f91354f947d2313,False,pistol,pistol,0,"['there', 'is', 'an', 'attachment', 'underneath', 'the', 'barrel']",7,there is an attachment underneath the barrel,val,train,val,train,"[1, 15, 7, 72, 335, 263, 10, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16229,user_1529,The trigger doesn't curve.,3W92K5RLWWAPD7DB5P5TSNAOZM8V56,238.0,e6017a1e15095b4e6314c3b6a3a65519,pistol,ShapeNet,e9e6426605eb6d5952d52701459b1f0,pistol,ShapeNet,False,pistol/ShapeNet/e9e6426605eb6d5952d52701459b1f0,pistol/ShapeNet/e6017a1e15095b4e6314c3b6a3a65519,True,pistol,pistol,0,"['the', 'trigger', 'does', 'not', 'curve']",5,the trigger does not curve,train,train,train,train,"[1, 10, 1582, 39, 40, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16233,user_1143,The target has a curved trigger guard,31HQ4X3T3U3NN4ZS3HGVYPMEM5VSLX,87.0,4bb890182e9f01b26c63b8b48495261a,pistol,ShapeNet,46093a3a5f168491e1f2a1daf140ac9f,pistol,ShapeNet,False,pistol/ShapeNet/46093a3a5f168491e1f2a1daf140ac9f,pistol/ShapeNet/4bb890182e9f01b26c63b8b48495261a,False,pistol,pistol,0,"['the', 'target', 'has', 'a', 'curved', 'trigger', 'guard']",7,the target has a curved trigger guard,train,train,train,train,"[1, 10, 11, 24, 26, 51, 1582, 1389, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16234,user_927,The trigger is very large,39N5ACM9HGGV9AIRM39BYBQ8ZRBP9L,118.0,7e90dc936dc1a725fef144202cb2b935,pistol,ShapeNet,c045c2df9649384e58da2ab14df356b2,pistol,ShapeNet,False,pistol/ShapeNet/c045c2df9649384e58da2ab14df356b2,pistol/ShapeNet/7e90dc936dc1a725fef144202cb2b935,False,pistol,pistol,0,"['the', 'trigger', 'is', 'very', 'large']",5,the trigger is very large,train,train,train,train,"[1, 10, 1582, 7, 62, 94, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16236,user_865,Target has wider barrel,3SITXWYCNX2J6CZF6EXOJU71PT3BXR,245.0,cb4b38a0535101f2a39dc4a567ce225f,pistol,ShapeNet,254c2310734d6a5ce3cf43faf3d38113,pistol,ShapeNet,False,pistol/ShapeNet/254c2310734d6a5ce3cf43faf3d38113,pistol/ShapeNet/cb4b38a0535101f2a39dc4a567ce225f,False,pistol,pistol,0,"['target', 'has', 'wide', '-er', 'barrel']",5,target has wide -er barrel,test,train,test,train,"[1, 11, 24, 83, 9, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16237,user_1221,Target trigger is thick.,3UWN2HHPU0YDB42DFUWABHQ3R3ISNS,142.0,cb4b38a0535101f2a39dc4a567ce225f,pistol,ShapeNet,254c2310734d6a5ce3cf43faf3d38113,pistol,ShapeNet,False,pistol/ShapeNet/254c2310734d6a5ce3cf43faf3d38113,pistol/ShapeNet/cb4b38a0535101f2a39dc4a567ce225f,False,pistol,pistol,0,"['target', 'trigger', 'is', 'thick']",4,target trigger is thick,test,train,test,train,"[1, 11, 1582, 7, 54, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16239,user_1607,the barrel is thick and boxy,3DZQRBDBSN867093XBCV23SXMKXS3E,98.0,7bd66b182aad44e79a2ee232a197081e,pistol,ShapeNet,56a293cf1103aae4c6e34b38e9a5066c,pistol,ShapeNet,False,pistol/ShapeNet/56a293cf1103aae4c6e34b38e9a5066c,pistol/ShapeNet/7bd66b182aad44e79a2ee232a197081e,False,pistol,pistol,0,"['the', 'barrel', 'is', 'thick', 'and', 'boxy']",6,the barrel is thick and boxy,test,train,test,train,"[1, 10, 1704, 7, 54, 47, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16247,user_1964,the grip has no visible screws,3X87C8JFV84YE1F5VMORFBL8WC4SQA,76.0,224947e496219e1da39dc4a567ce225f,pistol,ShapeNet,cc84594ad18e16bf154ac598883c344a,pistol,ShapeNet,False,pistol/ShapeNet/cc84594ad18e16bf154ac598883c344a,pistol/ShapeNet/224947e496219e1da39dc4a567ce225f,False,pistol,pistol,0,"['the', 'grip', 'has', 'no', 'visible', 'screws']",6,the grip has no visible screws,train,train,train,train,"[1, 10, 1400, 24, 123, 185, 1910, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
16250,user_1128,it has three barrels,3C5W7UE9CHJFP33CX3NXXAIV1QVMXB,78.0,fa12f9633aa3c6c9150e6b54e0dc098c,pistol,ShapeNet,e017cf5dac1e39b013d74211a209ce,pistol,ShapeNet,False,pistol/ShapeNet/e017cf5dac1e39b013d74211a209ce,pistol/ShapeNet/fa12f9633aa3c6c9150e6b54e0dc098c,True,pistol,pistol,0,"['it', 'has', 'three', 'barrels']",4,it has three barrels,train,train,train,train,"[1, 23, 24, 80, 1938, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16251,user_1143,The target has a triple barrel,3LEP4MGT3IT586UYFEWCPN49987BDZ,44.0,fa12f9633aa3c6c9150e6b54e0dc098c,pistol,ShapeNet,e017cf5dac1e39b013d74211a209ce,pistol,ShapeNet,False,pistol/ShapeNet/e017cf5dac1e39b013d74211a209ce,pistol/ShapeNet/fa12f9633aa3c6c9150e6b54e0dc098c,True,pistol,pistol,0,"['the', 'target', 'has', 'a', 'triple', 'barrel']",6,the target has a triple barrel,train,train,train,train,"[1, 10, 11, 24, 26, 1939, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16252,user_1347,There is an indented circle in the middle of the grip panel,3I3WADAZ9SXUNN4E4DJFXVGG3SHO51,122.0,d13986cc2403a2034b4b3d2a28039009,pistol,ShapeNet,7afbd8e91df4282f1b5391e37ae81402,pistol,ShapeNet,False,pistol/ShapeNet/7afbd8e91df4282f1b5391e37ae81402,pistol/ShapeNet/d13986cc2403a2034b4b3d2a28039009,True,pistol,pistol,0,"['there', 'is', 'an', 'indented', 'circle', 'in', 'the', 'middle', 'of', 'the', 'grip', 'panel']",12,there is an indented circle in the middle of the grip panel,train,train,train,train,"[1, 15, 7, 72, 633, 149, 90, 10, 232, 38, 10, 1400, 184, 2, 0, 0, 0, 0]",grip
16253,user_2154,The target a more rectangular trigger guard,3VAR3R6G1RUDA5NG2BQI9FQ75I78OC,98.0,d13986cc2403a2034b4b3d2a28039009,pistol,ShapeNet,7afbd8e91df4282f1b5391e37ae81402,pistol,ShapeNet,False,pistol/ShapeNet/7afbd8e91df4282f1b5391e37ae81402,pistol/ShapeNet/d13986cc2403a2034b4b3d2a28039009,True,pistol,pistol,0,"['the', 'target', 'a', 'more', 'rectangular', 'trigger', 'guard']",7,the target a more rectangular trigger guard,train,train,train,train,"[1, 10, 11, 26, 34, 128, 1582, 1389, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16254,user_927,The grip is smooth with no ridges on it,3L4D84MIL1LS25XCP2SJEW2K95DHJ3,208.0,d965eb9091d180245f91354f947d2313,pistol,ShapeNet,115aa37af1a07d24a5a88312547ed863,pistol,ShapeNet,False,pistol/ShapeNet/115aa37af1a07d24a5a88312547ed863,pistol/ShapeNet/d965eb9091d180245f91354f947d2313,False,pistol,pistol,0,"['the', 'grip', 'is', 'smooth', 'with', 'no', 'ridges', 'on', 'it']",9,the grip is smooth with no ridges on it,train,train,train,train,"[1, 10, 1400, 7, 379, 121, 123, 584, 20, 23, 2, 0, 0, 0, 0, 0, 0, 0]",grip
16256,user_829,The target gun has ridges across the top of the barrel.,3FUI0JHJPZR2NJOO7WBUUVKLU4D33C,155.0,1b8adaf6f8c40366c416aa58a067b7bc,pistol,ShapeNet,3b4def7c9d82c19b4cdad9a5bf52dd5,pistol,ShapeNet,False,pistol/ShapeNet/3b4def7c9d82c19b4cdad9a5bf52dd5,pistol/ShapeNet/1b8adaf6f8c40366c416aa58a067b7bc,False,pistol,pistol,0,"['the', 'target', 'gun', 'has', 'ridges', 'across', 'the', 'top', 'of', 'the', 'barrel']",11,the target gun has ridges across the top of the barrel,train,train,train,train,"[1, 10, 11, 1390, 24, 584, 702, 10, 99, 38, 10, 1704, 2, 0, 0, 0, 0, 0]",barrel
16257,user_1577,top of  slide has ridges perpendicular to the barrel,39N5ACM9HGGV9AIRM39BYBQ8ZR7P9H,385.0,1b8adaf6f8c40366c416aa58a067b7bc,pistol,ShapeNet,3b4def7c9d82c19b4cdad9a5bf52dd5,pistol,ShapeNet,False,pistol/ShapeNet/3b4def7c9d82c19b4cdad9a5bf52dd5,pistol/ShapeNet/1b8adaf6f8c40366c416aa58a067b7bc,False,pistol,pistol,0,"['top', 'of', 'slide', 'has', 'ridges', 'perpendicular', 'to', 'the', 'barrel']",9,top of slide has ridges perpendicular to the barrel,train,train,train,train,"[1, 99, 38, 1925, 24, 584, 333, 58, 10, 1704, 2, 0, 0, 0, 0, 0, 0, 0]",barrel
16258,user_203,The barrel is not as long.,3G5W44VEU9B9DT8JNHADUBQW9WEKGO,111.0,592017db407391c68e7e947594effe19,pistol,ShapeNet,2ea634a6b6e9323a035111f6a92f4e5,pistol,ShapeNet,False,pistol/ShapeNet/2ea634a6b6e9323a035111f6a92f4e5,pistol/ShapeNet/592017db407391c68e7e947594effe19,True,pistol,pistol,0,"['the', 'barrel', 'is', 'not', 'as', 'long']",6,the barrel is not as long,test,train,test,train,"[1, 10, 1704, 7, 40, 52, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16262,user_251,The grip is straighter and boxier,3HYA4D452TC8ID8YNRYRCU4QRIJF2R,113.0,802312b6dd3bd38332a77024dbc3f67a,pistol,ShapeNet,4bb890182e9f01b26c63b8b48495261a,pistol,ShapeNet,False,pistol/ShapeNet/4bb890182e9f01b26c63b8b48495261a,pistol/ShapeNet/802312b6dd3bd38332a77024dbc3f67a,False,pistol,pistol,0,"['the', 'grip', 'is', 'straight', '-er', 'and', 'boxy', '-er']",8,the grip is straight -er and boxy -er,train,train,train,train,"[1, 10, 1400, 7, 114, 9, 47, 46, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",grip
16263,user_927,The trigger guard area is very angular,3GM6G9ZBKPQ88MUSSTM087XPOUNMT8,100.0,802312b6dd3bd38332a77024dbc3f67a,pistol,ShapeNet,4bb890182e9f01b26c63b8b48495261a,pistol,ShapeNet,False,pistol/ShapeNet/4bb890182e9f01b26c63b8b48495261a,pistol/ShapeNet/802312b6dd3bd38332a77024dbc3f67a,False,pistol,pistol,0,"['the', 'trigger', 'guard', 'area', 'is', 'very', 'angular']",7,the trigger guard area is very angular,train,train,train,train,"[1, 10, 1582, 1389, 590, 7, 62, 426, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16265,user_786,Its magazine is almost twice as high as its grip,3WMOAN2SRDQT3WJH9P1FM4AAQ6AVNW,220.0,ca7ae7fa6fb11ee460956dfa3cfbfa04,pistol,ShapeNet,f2ab639004ccdb749a6e43b878d5b335,pistol,ShapeNet,False,pistol/ShapeNet/f2ab639004ccdb749a6e43b878d5b335,pistol/ShapeNet/ca7ae7fa6fb11ee460956dfa3cfbfa04,True,pistol,pistol,0,"['its', 'magazine', 'is', 'almost', 'twice', 'as', 'high', 'as', 'its', 'grip']",10,its magazine is almost twice as high as its grip,train,train,train,train,"[1, 5, 1181, 7, 505, 1009, 52, 49, 52, 5, 1400, 2, 0, 0, 0, 0, 0, 0]",grip
16266,user_206,The target has a smaller grip with a that is circular at the bottom,36NEMU28XH6003YMNYRBVR4OSP0MWV,353.0,46093a3a5f168491e1f2a1daf140ac9f,pistol,ShapeNet,7681e8a8ba049dcec16b50401ee47ac,pistol,ShapeNet,False,pistol/ShapeNet/7681e8a8ba049dcec16b50401ee47ac,pistol/ShapeNet/46093a3a5f168491e1f2a1daf140ac9f,True,pistol,pistol,0,"['the', 'target', 'has', 'a', 'small', '-er', 'grip', 'with', 'a', 'that', 'is', 'circular', 'at', 'the', 'bottom']",15,the target has a small -er grip with a that is circular at the bottom,train,train,train,train,"[1, 10, 11, 24, 26, 111, 9, 1400, 121, 26, 172, 7, 102, 98, 10, 76, 2, 0]",grip
16268,user_203,The magazine juts out under the grip more.,3FQ5JJ512NHFNLP5ALN8KVZTA86NK5,141.0,1e9955ac94f8facf9e272653667f1619,pistol,ShapeNet,89bf5ef4ec5f275a70eabd84d42e060f,pistol,ShapeNet,False,pistol/ShapeNet/89bf5ef4ec5f275a70eabd84d42e060f,pistol/ShapeNet/1e9955ac94f8facf9e272653667f1619,True,pistol,pistol,0,"['the', 'magazine', 'juts', 'out', 'under', 'the', 'grip', 'more']",8,the magazine juts out under the grip more,train,train,train,train,"[1, 10, 1181, 1214, 89, 922, 10, 1400, 34, 2, 0, 0, 0, 0, 0, 0, 0, 0]",grip
16270,user_1128,it has a smaller trigger guard,3CP1TO84PVUGGGF9HFLIQIDD2LY52L,53.0,9a90f323edc8c30f54e702cd89ce6f04,pistol,ShapeNet,db78bea32b311c1f873aebd175ac6f11,pistol,ShapeNet,False,pistol/ShapeNet/db78bea32b311c1f873aebd175ac6f11,pistol/ShapeNet/9a90f323edc8c30f54e702cd89ce6f04,True,pistol,pistol,0,"['it', 'has', 'a', 'small', '-er', 'trigger', 'guard']",7,it has a small -er trigger guard,train,train,train,train,"[1, 23, 24, 26, 111, 9, 1582, 1389, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16271,user_1964,the barrel is thicker,3RANCT1ZVHARP85K19M1ZN8XVAQUBK,34.0,9a90f323edc8c30f54e702cd89ce6f04,pistol,ShapeNet,db78bea32b311c1f873aebd175ac6f11,pistol,ShapeNet,False,pistol/ShapeNet/db78bea32b311c1f873aebd175ac6f11,pistol/ShapeNet/9a90f323edc8c30f54e702cd89ce6f04,True,pistol,pistol,0,"['the', 'barrel', 'is', 'thick', '-er']",5,the barrel is thick -er,train,train,train,train,"[1, 10, 1704, 7, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16272,user_927,The back part of the grip area is very large and square shaped,3BF51CHDTX3L0ZWQ3UIDWRNOAW3H0S,148.0,f6d74e48206fca39a6e43b878d5b335,pistol,ShapeNet,da0dfb17cd9ab1459be47ac7c7e37815,pistol,ShapeNet,False,pistol/ShapeNet/da0dfb17cd9ab1459be47ac7c7e37815,pistol/ShapeNet/f6d74e48206fca39a6e43b878d5b335,False,pistol,pistol,0,"['the', 'back', 'part', 'of', 'the', 'grip', 'area', 'is', 'very', 'large', 'and', 'square', 'shaped']",13,the back part of the grip area is very large and square shaped,train,train,train,train,"[1, 10, 183, 311, 38, 10, 1400, 590, 7, 62, 94, 47, 50, 14, 2, 0, 0, 0]",grip
16276,user_156,It has an attachment rail below its barrel.,3HFNH7HEMJ7VOW6E0MUAQX2580OQG0,68.0,3b4def7c9d82c19b4cdad9a5bf52dd5,pistol,ShapeNet,efb488715a03085b9f433921788191f3,pistol,ShapeNet,False,pistol/ShapeNet/efb488715a03085b9f433921788191f3,pistol/ShapeNet/3b4def7c9d82c19b4cdad9a5bf52dd5,False,pistol,pistol,0,"['it', 'has', 'an', 'attachment', 'rail', 'below', 'its', 'barrel']",8,it has an attachment rail below its barrel,train,train,train,train,"[1, 23, 24, 72, 335, 1940, 170, 5, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16278,user_203,The barrel has a larger diameter.,3YZ8UPK3VVFAZDXQF9IWA7EFDVUCUD,85.0,1374e4af8a3ed46ea6766282ea8c438f,pistol,ShapeNet,cc84594ad18e16bf154ac598883c344a,pistol,ShapeNet,False,pistol/ShapeNet/cc84594ad18e16bf154ac598883c344a,pistol/ShapeNet/1374e4af8a3ed46ea6766282ea8c438f,True,pistol,pistol,0,"['the', 'barrel', 'has', 'a', 'large', '-er', 'diameter']",7,the barrel has a large -er diameter,train,train,train,train,"[1, 10, 1704, 24, 26, 94, 9, 268, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16290,user_90,The barrel is longer,3R6P78PK7M48GCY6HQO5V2DSSATGTG,83.0,282153d65f0f1d3ff913329f55a53c5,pistol,ShapeNet,1e9955ac94f8facf9e272653667f1619,pistol,ShapeNet,False,pistol/ShapeNet/1e9955ac94f8facf9e272653667f1619,pistol/ShapeNet/282153d65f0f1d3ff913329f55a53c5,False,pistol,pistol,0,"['the', 'barrel', 'is', 'long', '-er']",5,the barrel is long -er,train,train,train,train,"[1, 10, 1704, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
16293,user_1651,It has an extremely small trigger,3XIQGXAUME1W40WPTXL8ESL561U7XF,251.0,ddcab81a79b6d9448618c83c15f2c76f,pistol,ShapeNet,383ed236166980209e23d6b6aa619041,pistol,ShapeNet,False,pistol/ShapeNet/383ed236166980209e23d6b6aa619041,pistol/ShapeNet/ddcab81a79b6d9448618c83c15f2c76f,False,pistol,pistol,0,"['it', 'has', 'an', 'extremely', 'small', 'trigger']",6,it has an extremely small trigger,train,train,train,train,"[1, 23, 24, 72, 430, 111, 1582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
16302,user_1128,it has a square trigger guard,3G5F9DBFORQ1T0X66R62HKDE4V2HVC,53.0,1568357acf75987586ecff2582325794,pistol,ShapeNet,1226a05aba30d0987deae9192b6f5fdc,pistol,ShapeNet,False,pistol/ShapeNet/1226a05aba30d0987deae9192b6f5fdc,pistol/ShapeNet/1568357acf75987586ecff2582325794,False,pistol,pistol,0,"['it', 'has', 'a', 'square', 'trigger', 'guard']",6,it has a square trigger guard,train,train,train,train,"[1, 23, 24, 26, 50, 1582, 1389, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
